X,Y,Geochemical_V1,Geochemical_V2,Geochemical_V3,Geochemical_V4,Geochemical_V5,Geochemical_V6,Geochemical_V7,SA_TMI_mean,SA_TMI_dissimilarity,SA_TMI_VRTP_1VD_mean,SA_TMI_VRTP_1VD_dissimilarity,SA_TMI_VRTP_1VD_correlation,SA_TMI_VRTP_AS_dissimilarity,SA_TMI_VRTP_BigE_dissimilarity,SA_TMI_VRTP_BigT_mean,SA_TMI_VRTP_BigT_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_mean,SA_TMI_VRTP_CAUCHY_3rd_std,SA_TMI_VRTP_CAUCHY_3rd_dissimilarity,SA_TMI_VRTP_dissimilarity,SA_TMI_VRTP_PseudoGrav_std,SA_TMI_VRTP_PseudoGrav_dissimilarity,SA_TMI_VRTP_Tilt_std,SA_TMI_VRTP_Tilt_dissimilarity,SA_GRAV_1VD_ONSHORE_mean,SA_GRAV_1VD_ONSHORE_dissimilarity,SA_GRAV_ONSHORE_std,SA_RAD_DOSE_mean,SA_RAD_DOSE_dissimilarity,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_U_dissimilarity,AlOH_Group_Composition_std,AlOH_Group_Composition_dissimilarity,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_std,AlOH_Group_Content_dissimilarity,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_dissimilarity,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_std,Ferrous_Iron_Index_dissimilarity,Green_Vegetation_correlation,Gypsum_Index_mean,Kaolin_Group_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Silica_Index_dissimilarity,DEM_9s_dx,DEM_9s_dy,Mesoproterozoic_Strata,Felsic_Granite,Archean_Early_Mesoproterozoic_Fault,label
139.5229919,-30.10867945,0.35538146482084365,0.46696265280648064,0.5155574259440788,0.47359073441789495,0.3864757058821455,0.41444455690553345,0.506855023829559,0.0973059057596549,0.1381308484397635,0.6352257933060321,0.4967189912506433,0.4387382820892312,0.2650343642611683,0.3773549826474962,0.4400326374187832,0.299324912891986,0.2728014652504045,0.7049574673517411,0.5947842357618991,0.37986471460341,0.0112696687241042,0.3943967655521381,1.0000000000000002,0.3990846681922196,0.8033429687458885,0.3170268516070098,0.0440888058020453,0.2973911540616001,0.1423333333333333,0.1620239526976519,0.3259229208924949,0.2348971011285683,0.4918145739469648,0.3271213322759713,0.5846188829912438,0.3712259007825928,0.7608605590100456,0.274218349564326,0.8856636034451413,0.2234411242240427,0.2278401997503122,0.4181599566725942,0.393350994756345,0.4284974093264249,0.5631695940257019,0.3381544443571358,0.2346786248131539,0.4689446536504845,0.0350257549888072,0.0086596267689155,0.3932621437195736,0.1262505684402,0.2213055209630551,0.3471948476374096,0.315115512621836,1.0,0.967067,0.739803,0.0
139.5852411,-30.00656605,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.2187417597268066,0.3013194471633844,0.403841134800913,0.4101904271744725,0.7367936343691555,0.5454252577319587,0.263262270699058,0.2876187927484033,0.4014590592334494,0.2771248120567126,0.6470074218729461,0.3565664834522277,0.3706449221645664,0.2037552917547492,0.2824064887389622,0.9172666980603444,0.2965675057208238,0.8408880854039402,0.384925118392269,0.028888301810935,0.1598940580289196,0.2217083333333333,0.2737356660656662,0.1474239350912779,0.1469351626466032,0.3621203909822967,0.2679916732751782,0.4553876446864088,0.5051369806554766,0.4549575599512582,0.3450153767298821,0.4191903841673368,0.0046189377879278,0.1970973782771535,0.7073872355552715,0.3982975690140656,0.3198186528497408,0.6237824249320963,0.4555034211124006,0.1423766816143497,0.4066230787309812,0.0049063314922817,0.0,1.0,0.2722828558435651,0.2111353258613532,0.4541215698437822,0.4527565459945362,1.0,0.910557,0.748104,0.0
139.6023282,-29.88889953,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.1592573415596122,0.3392192944677185,0.4237582744514706,0.5151827071538858,0.2047190768349986,0.2031786941580756,0.0951908775409023,0.2786819956149056,0.1957026713124274,0.6348883945983754,0.2592271636276666,0.3817097415506959,0.301056338028169,0.025866355261089,0.2808810397856931,0.813718673813802,0.4871853546910754,0.6371069201960998,0.4313324839539413,0.0583304767691111,0.2775371908287398,0.2893333333333334,0.1372379723269305,0.464503042596349,0.1908746404071697,0.0,0.1074544012688342,0.8371084974741395,0.4014886905385924,0.1520665839108668,0.3264992311635059,0.6409046059883952,0.0,0.2506242197253433,0.406242414647337,0.1502687716990389,0.472020725388601,0.5388576280074281,0.2996492238836329,0.3168908819133035,0.329928752806041,0.0171721599203916,0.0007872387466154,1.0,0.2410186448385629,0.228310502283105,0.413047420466721,0.4494588157862416,0.544679,1.0,0.484974,0.0
139.5820879,-29.86168821,0.7971851899009292,0.1908527917520959,0.29569723923549096,0.691406523942071,0.5047576647753171,0.5305325454482009,0.4113079000058311,0.0992992585569976,0.4090677733839709,0.4178814765537596,0.3057128152341739,0.5258446169295635,0.2323883161512028,0.4695091720376797,0.278661012930489,0.1788617886178861,0.646469456003303,0.1224047438759329,0.1398666822593849,0.4603409933283915,0.0205253667545768,0.2195654330786785,0.4305780840060236,0.3162471395881007,0.6139200263618114,0.0915166229957451,0.0511387968947748,0.1836027152946592,0.219375,0.0853744711981328,0.1888438133874239,0.1688426643062625,0.1817040426374609,0.0868854084060268,0.4967346128852838,0.2031381137011005,0.1792039487243291,0.4261916965658636,0.5492317229146063,0.0207852197251972,0.168149188514357,0.4517183452750852,0.205197511933632,0.2740284974093264,0.4749547265914892,0.4655511840646754,0.361671649227703,0.3629359725893558,0.0113118205522914,0.1212347684088723,0.3853397384684836,0.1750795816280127,0.1266085512660855,0.4213027941175092,0.4631225158965789,1.0,0.914251,0.561471,0.0
139.6319048,-30.02806486,0.587276102263925,0.463614326846775,0.33324110685383773,0.20581957664603245,0.4700941457848944,0.6371756929101251,0.6249498449581437,0.2315141885488257,0.2800203594221057,0.4527196533610667,0.5404014410705097,0.1498010280062381,0.5369415807560137,0.4367873078829944,0.2070134070486751,0.5066782810685251,0.3240959427519975,0.774954342011809,0.7161735469535729,0.2820607857672351,0.0137594559923561,0.6017462049806529,0.6853074770194147,0.3794050343249426,0.689980751198363,0.1904613091660857,0.0840189216376783,0.3129198798861172,0.1663333333333333,0.1077185160296252,0.346369168356998,0.3560522239433505,0.451464182210239,0.2557494052339411,0.4428757396902827,0.1796197897410231,0.2382395428992578,0.4541260891850334,0.4465079591640956,0.3983833622560222,0.2400124843945068,0.5877502929482785,0.1894784125363305,0.3435233160621761,0.5205258242744175,0.3204788675770033,0.4090682610861983,0.4152040123034909,0.0033390311964964,0.0001431343229834,0.4080581288898268,0.2974079126875852,0.2212536322125362,0.371213741716127,0.5560634377860798,1.0,1.0,0.787868,0.0
139.6974455,-29.90499148,0.8574770243903944,0.1448368502022767,0.36787156302238266,0.33096960790851043,0.7341995795448566,0.6543596084392138,0.29046755451619105,0.3796317910345083,0.1791629145295799,0.4611586214942473,0.3628409675759137,0.3807629292431703,0.218213058419244,0.1531978185423896,0.2563932028059222,0.101335656213705,0.5022188586447924,0.4336588586390891,0.2572798503099053,0.3673091178650853,0.4488528853576966,0.0924694910209346,0.7626627638788306,0.5505720823798625,0.9025346615146612,0.1581528402125051,0.0903271591818138,0.1115728164061228,0.092,0.4763358351525361,0.1123732251521298,0.0895109537508298,0.5336651842943859,0.1288659793814432,0.6509606777999041,0.6916061309042305,0.8690272647751868,0.2419272168118913,0.9005674476554286,0.0,0.0920724094881398,0.5649713610027879,0.4919461986739754,0.2098445595854922,0.9337699182670454,0.4761198209629758,0.47085201793722,0.3303503601895834,0.0006814349210781,0.0,1.0,0.1873578899499771,0.2474055624740556,0.3460559306414754,0.5587234815615153,0.632393,0.428571,0.531479,0.0
139.6922303,-29.92362059,0.5697922859412385,0.6510191314046303,0.31911851094348764,0.48892800145413484,0.6017313892037737,0.34619953722017494,0.3866904478833821,0.4865947812321808,0.4837189877712959,0.3435527289710064,0.5836335563561506,0.2308111500955711,0.4656357388316151,0.4377788795240456,0.3552839148604855,0.3292682926829268,0.4620989402716594,0.6414745587728047,0.5019295988773242,0.602668643439585,0.050743689980365,0.2680821510070444,0.6808035303230229,0.6846681922196798,0.9190690271711311,0.3297915815284021,0.0125154326175593,0.1891391669420995,0.4733333333333334,0.1376689033431036,0.2756186612576065,0.2644390351847754,0.0940852844769761,0.2117367168913559,0.446580480326205,0.7838272733480711,0.4202693615804774,0.2516658124038955,0.7527216412383018,0.0,0.2924469413233458,0.2886176379080395,0.1892325678671191,0.3129533678756477,0.6085775591990105,0.2829362513726335,0.3597409068261086,0.470391040162892,0.009063084805888,0.0,1.0,0.354706684856753,0.3179742631797426,0.4194634144017134,0.4594929941292103,1.0,1.0,0.306625,0.0
139.5116853,-30.13454811,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.3578527283905385,0.2641243490857837,0.3938659473689106,0.2548893463715903,0.8064839404139817,0.29553264604811,0.5052057511155181,0.1756177469272379,0.5226480836236934,0.2503512731029428,0.3491730878045199,0.1375277745292948,0.2767327650111194,0.0981323052087417,0.2353408076198036,0.7288208241554432,0.3041762013729976,0.5778046585709523,0.2206062645736676,0.4219118493544676,0.109085989105755,0.2336666666666667,0.2388372359081506,0.4103042596348884,0.1223307147599026,0.4212077623764718,0.2890563045202219,0.2197338275556193,0.4225957470626799,0.4604614696404301,0.220912352639672,0.4697058448311522,0.0046189377879278,0.2200374531835206,0.5412470201123003,0.5669211730737971,0.3155440414507771,0.5729958395724624,0.3847708911438813,0.2760338814150473,0.4390551996728907,0.002112448323426,7.156716149172535e-05,1.0,0.2310140973169623,0.4499792444997924,0.30251192456754,0.3011860120131436,0.819363,0.716199,0.969285,0.0
139.5725457,-29.89374789,0.5882679973487239,0.2849951608358444,0.21441755340359817,0.3769025336711024,0.7203151540804607,0.37550128424508594,0.4331416225118383,0.1011529842542893,0.3658431541443169,0.4307590786047752,0.2331446217189913,0.4898160466776085,0.0425257731958762,0.1660882498760535,0.2705410538618022,0.0966898954703832,0.6214974677382682,0.5481399109851701,0.6890422172845282,0.2820607857672351,0.0196295701178422,0.2963587657505706,0.8515642469858125,0.2860411899313501,0.6191409642008157,0.6173946489098296,0.0457265282217883,0.4935223399538947,0.2773333333333333,0.1533582338306452,0.4343204868154158,0.1844434609426865,0.0940759641616738,0.1974623314829499,0.4977065508086113,0.2849105630067238,0.1279877328931509,0.3505894413121477,0.6034898314725172,0.0,0.2050561797752809,0.4091088768900663,0.219414038359588,0.2689119170984456,0.451177523955688,0.430495567094661,0.3811659192825112,0.3767279996365453,0.0070187799670049,0.0037214925167436,0.4033182454039859,0.4347430650295588,0.6500622665006225,0.4118494311808769,0.4619830796476452,1.0,1.0,0.550023,0.0
139.6678311,-29.93660092,0.40018748586225056,0.44624237955214185,0.3754024664580716,0.4665738936926229,0.656540816076933,0.5323246196444026,0.410677752349843,0.3208522954229645,0.2619578977591585,0.3034204096871829,0.6057642820380855,0.1417243631818199,0.3741408934707904,0.1160138820029747,0.4066420507001864,0.2767131242740999,0.5449037853401122,0.6490434385932573,0.1412700268974389,0.2405485544848036,0.0511417334250184,0.3273142176803255,0.2876144895226419,0.3240274599542334,0.9428096162835956,0.0825741003389504,0.0364449423613264,0.1910737532401681,0.1503333333333333,0.0579897770442225,0.1490466531440162,0.1525780039831821,0.1321264917977528,0.2910388580491671,0.5284784642894598,0.580933768315012,0.3191145477667806,0.5679138903126604,0.2621254109852495,0.0138568127228272,0.3957553058676654,0.3592673371076703,0.1708952278425224,0.3082901554404145,0.6374264729042501,0.222749155377873,0.4230194319880417,0.3358864711881052,0.0072232102693366,0.0,0.3234497560913795,0.3424283765347885,0.3080116230801161,0.459939171367951,0.4662004851527968,1.0,0.8,0.259767,0.0
139.6429074,-29.85147393,0.4932936288001195,0.44957333835514346,0.3250968348839374,0.722107532978498,0.5315685316700958,0.2048186551587306,0.46490354710619197,0.1994462364499215,0.3013194471633844,0.4218777068222967,0.2305712815234174,0.6004987683922453,0.0343642611683848,0.1214675260287556,0.2697150624194775,0.2032520325203251,0.5712568761702046,0.448360593020868,0.3176236697462283,0.2464788732394367,0.0271835628659825,0.2683797995832921,0.6834216953863697,0.5203661327231122,0.7473139657193484,0.5859515853746484,0.101836839747096,0.1302746315825061,0.3286666666666668,0.0912563252969567,0.5320081135902638,0.5186988271741536,0.0178414663903267,0.2842981760507532,0.2626858143979222,0.2840019654500138,0.0641813966608319,0.2936955407483342,0.6038593421394267,0.0023094688939639,0.2431335830212235,0.3946273835309948,0.162680221634868,0.3088082901554404,0.3400853284073319,0.3209372620174536,0.5226706527154958,0.3214377415397872,0.004361183615938,0.2776090271429177,0.4033182454039859,0.4133697135061391,0.2349522623495226,0.4169500058283921,0.4562535563602464,1.0,1.0,0.30358,0.0
139.6233634,-29.83074983,0.5444043050645249,0.5308897248751023,0.2808758849962579,0.6616182073099851,0.5516804483050326,0.4226300875134245,0.339644260089002,0.1304710332666141,0.3454837320386829,0.4146653436149223,0.3165208440555843,0.2904525434118082,0.3479381443298969,0.5275161130391671,0.2761757541290665,0.3008130081300813,0.6071803093940835,0.2878485854143194,0.7044790083031225,0.4814677538917718,0.0216442256252608,0.2270066474848696,0.5192071430262628,0.3299771167048055,0.7208423872689909,0.3029640135580183,0.1316662652556615,0.1161066920957109,0.3566666666666668,0.0613186112099976,0.1740365111561866,0.2212878955521133,0.0858213576574624,0.1197462331482949,0.5404857271535981,0.2910609564800759,0.0266876057202176,0.2854946181445413,0.2994255257704657,0.0,0.1947565543071161,0.6865867774935657,0.2484307810581357,0.360621761658031,0.5625507051168774,0.3087058217567356,0.2675635276532137,0.3756403933067127,0.8866150321654375,0.9534176925603344,1.0,0.2537517053206003,0.4009962640099626,0.4110575407795843,0.4466174012189889,0.717157,1.0,0.75,0.0
139.4925382,-30.12798313,0.4953625354027314,0.4874932747750574,0.3568895860784256,0.39561566161900186,0.5976601402639483,0.5522054343739963,0.3339925177189051,0.4174856953226866,0.2737559218511413,0.3595661897621223,0.1724137931034483,0.5772873893385121,0.2418384879725085,0.1383242439266237,0.1778744686163045,0.3257839721254356,0.1187194148000967,0.5655796785366367,0.4654426382879196,0.1653076352853966,0.018055637972411,0.2907034428018653,0.7719036670095418,0.3180778032036613,0.3541694553532141,0.2005577057140796,0.1188328429480287,0.2640482343901041,0.4233333333333334,0.2139928987893975,0.2275862068965516,0.4845098473113524,0.4683517953245611,0.3802537668517048,0.3994959244344122,0.3696184156421473,0.6059733288251367,0.6130189646335213,0.4806358522460016,0.4070438835076352,0.2596754057428214,0.2901296175874347,0.3724359745650213,0.4590673575129534,0.3772755589437433,0.3434307150435798,0.3437967115097159,0.2682195758203987,0.0239865089798762,0.0128105212416307,0.3820988842872546,0.2783083219645292,0.2698215026982149,0.3552197963530488,0.3707504639404093,1.0,0.946103,0.937427,0.0
