Geochemical_V1,Geochemical_V2,Geochemical_V3,Geochemical_V4,Geochemical_V5,Geochemical_V6,Geochemical_V7,SA_TMI_mean,SA_TMI_dissimilarity,SA_TMI_VRTP_1VD_mean,SA_TMI_VRTP_1VD_dissimilarity,SA_TMI_VRTP_1VD_correlation,SA_TMI_VRTP_AS_dissimilarity,SA_TMI_VRTP_BigE_dissimilarity,SA_TMI_VRTP_BigT_mean,SA_TMI_VRTP_BigT_dissimilarity,SA_TMI_VRTP_CAUCHY_3rd_mean,SA_TMI_VRTP_CAUCHY_3rd_std,SA_TMI_VRTP_CAUCHY_3rd_dissimilarity,SA_TMI_VRTP_dissimilarity,SA_TMI_VRTP_PseudoGrav_std,SA_TMI_VRTP_PseudoGrav_dissimilarity,SA_TMI_VRTP_Tilt_std,SA_TMI_VRTP_Tilt_dissimilarity,SA_GRAV_1VD_ONSHORE_mean,SA_GRAV_1VD_ONSHORE_dissimilarity,SA_GRAV_ONSHORE_std,SA_RAD_DOSE_mean,SA_RAD_DOSE_dissimilarity,SA_RAD_K_std,SA_RAD_K_dissimilarity,SA_RAD_U_dissimilarity,AlOH_Group_Composition_std,AlOH_Group_Composition_dissimilarity,AlOH_Group_Composition_correlation,AlOH_Group_Content_mean,AlOH_Group_Content_std,AlOH_Group_Content_dissimilarity,AlOH_Group_Content_correlation,FeOH_Group_Content_mean,Ferric_Oxide_Composition_dissimilarity,Ferric_Oxide_Composition_correlation,Ferric_Oxide_Content_std,Ferric_Oxide_Content_dissimilarity,Ferric_Oxide_Content_correlation,Ferrous_Iron_Index_std,Ferrous_Iron_Index_dissimilarity,Green_Vegetation_correlation,Gypsum_Index_mean,Kaolin_Group_Index_mean,Opaque_Index_correlation,Quartz_Index_dissimilarity,Silica_Index_dissimilarity,DEM_9s_dx,DEM_9s_dy,Mesoproterozoic_strata,Felsic_granite,Archean_Early_Mesoproterozoic_Faults
0.30001869496119277,0.6332392953385109,0.35293230288832655,0.6866547484709494,0.5214551235347491,0.31505573410936294,0.995877720981131,0.4848157161584979,0.3513845350052248,0.5360692578148822,0.3160557986870896,0.310073282940095,0.2278129952456419,0.3918918918918919,0.2539872591249069,0.3225027916861786,0.4543820475495674,0.4717513503466822,0.4425808555299679,0.3874056877539176,0.0835974591812283,0.3621867881548976,0.5820945516948208,0.2584894613583137,0.3602167882349487,0.2830137051489483,0.769273294644014,0.37252444456522,0.3308823529411765,0.7017458841945471,0.3024172359432475,0.3837972086494075,0.4938655321032122,0.3098640641338446,0.4863268901433268,0.1472493032301099,0.3229725354104545,0.1529411764705883,0.7320986187189289,0.0776397517583679,0.360096589194084,0.3808111147708697,0.6491380075143129,0.5376582278481012,0.428338605037655,0.217487036975218,0.1555846708155912,0.3344918891234884,0.0106289939762523,0.0099478351792083,0.2915057962549905,0.1586520257478228,0.2529156947684105,0.2675137614757992,0.0741094691143441,1.0,1.0,0.921097
0.38818462831074235,0.26605659377708724,0.4152013564809973,0.40193038406572285,0.5398989802700828,0.660962738494679,0.4814785669630988,0.2509326074918089,0.5155956112852664,0.3562514580087263,0.210749452954048,0.4829420111621721,0.23256735340729,0.3644425675675676,0.0714061220249978,0.6259500738446022,0.5150857606637358,0.4820779870123611,0.2459597709348061,0.2276915264074289,0.0244211075597487,0.5486902050113897,0.5856152949963889,0.3831479313036689,0.476029637716733,0.3524317121918721,0.9141555685081512,0.2699859461284838,0.7451651893634169,0.6674045383849654,0.6876735980782224,0.4654320654374645,0.5368515069641286,0.5977692575810388,0.2777386986304471,0.1194985978017739,0.2945651749499782,0.4144356120826709,0.3650464017920427,0.0161490685422591,0.7328705101116815,0.1436585796028144,0.5516327900455749,0.5893987341772151,0.1880436009277254,0.3581461050638309,0.4883720930232558,0.3748287413643223,0.019307097863091,0.0029342536906788,0.3995516725396753,0.1893222264293828,0.6141286237920692,0.7447049634421061,0.2214037180931813,1.0,1.0,0.851783
0.42608855851730354,0.33791184726518253,0.4121464961293471,0.45057770530514824,0.5638368253691844,0.5677931206732146,0.5026008543740872,0.4131880101243153,0.1498693834900731,0.3502942616110391,0.0824671772428883,0.9304856585078798,0.0950871632329635,0.1558277027027027,0.1978215440307727,0.1354778286084795,0.5175428102434956,0.6306159840461794,0.2263954839104119,0.1979831688914684,0.0369449135543433,0.3160592255125284,0.7312982745824526,0.3203064012490241,0.3969178235738457,0.3201675073760351,0.5341234981393939,0.4406344062532091,0.4952659145850122,0.3907636013432326,0.2231439081150064,0.2851550900305051,0.4094674061535537,0.2683861972812827,0.2638382151283601,0.2163648983827457,0.3109613130128956,0.2719872813990462,0.5294851495382062,0.0534161489449792,0.1524298219136735,0.4983300456271598,0.5657284243289888,0.4318037974683545,0.2803408345258326,0.3316382819088923,0.3242712086472322,0.2776654683728118,0.0172889337238635,0.0030058206833408,0.3421148231020032,0.3169254070427869,0.2972342552482505,0.7747007821949565,0.2680914557407887,1.0,1.0,0.885865
0.42558620479930565,0.636106718453188,0.32304593343609145,0.601664321842374,0.4781747020036538,0.28105456910066395,0.4970094417465639,0.5231396665922347,0.3038401253918495,0.3579485296026446,0.1686269146608314,0.7306590928204417,0.2123613312202852,0.0701013513513513,0.2754797970112576,0.2948380822016497,0.5850928001987912,0.6993470575241296,0.3501395993397053,0.2264219384793964,0.0391109977449994,0.3320045558086561,0.7962212279427714,0.3022053083528492,0.2841094164608666,0.2670600552012944,0.0657384655810001,0.4589569736856713,0.4191176470588235,0.3309622207431683,0.3105247353802267,0.4305671786842318,0.3139744866707312,0.2032066922272569,0.5400914575869463,0.2520891321214049,0.3372362846092969,0.357456279809221,0.3840644037620059,0.098136638808796,0.1171143978267431,0.4814361518174434,0.5844583602253312,0.2096518987341772,0.607346544128211,0.2641192798288722,0.2132328856862102,0.2429515176635452,0.0100908171114382,0.0126673878919014,0.4762184433763356,0.2533131389625143,0.3652115961346218,0.5589733615761492,0.3569854499378426,1.0,1.0,0.960549
0.43163927686793513,0.6259172676234546,0.31331764869635914,0.5717979633654696,0.5187538414057025,0.2918530208707907,0.5381787473118127,0.6768603565277871,0.3883228840125392,0.4941001210147243,0.2275027352297592,0.8464134851673899,0.383122028526149,0.5734797297297299,0.3421784703637869,0.2772594647166889,0.4907176571784737,0.6489109242841571,0.2386231633006582,0.2876160766105629,0.0426139063128021,0.3177676537585422,0.8653925736336106,0.1724238875878219,0.2688745767641739,0.3287332254687351,0.0744751327652821,0.479694127686869,0.205781627719581,0.3710101253735993,0.2522708505367465,0.2723996436573712,0.3308794789780035,0.3753921226908331,0.3437070865822667,0.2914345357902803,0.3872799971048805,0.3671224165341812,0.4763908612483759,0.1285714235280401,0.1744642318140658,0.5484394304744342,0.584974287963843,0.3330696202531644,0.2567205260302205,0.2147026413900169,0.2600720602685882,0.2601053406908253,0.0194416423780194,0.0072282831021097,0.3040556908370262,0.2661870503597123,0.1839386871042985,0.4238436437715367,0.3337639558496044,1.0,1.0,0.970357
0.36250434285274913,0.41160506087177784,0.3527535678766991,0.662491176093676,0.4604079823075729,0.48126312832184154,0.5034969774751195,0.6210207642794277,0.3477272727272728,0.6066482486381398,0.56049416484318,0.1287421665096568,0.2540940306391971,0.1559684684684685,0.2737501133441187,0.3055965803345221,0.3216717247764117,0.5148679219170977,0.5953453300454462,0.4644273553878894,0.0725865436436971,0.2695520121488231,0.6700868702690717,0.5198737965131408,0.3332407887247268,0.1062149043494812,0.7738650057227092,0.3862268916379235,0.2250201450443191,0.7217691858374532,0.2934089032354928,0.3367437842507357,0.4811241052894269,0.2870919019402812,0.6855996591307696,0.2192896917637744,0.4191587392135369,0.207715951245363,0.6803428471913349,0.1074534116675791,0.2523392695442197,0.4324956048884869,0.5805191121085461,0.3449367088607593,0.4179420290680719,0.2274789462284571,0.3938202860574297,0.3795077894956465,0.0324924328433849,0.0091605966709408,0.6755419727788462,0.2475072573520131,0.2762412529156947,0.2203073259760626,0.2177079181376307,1.0,1.0,0.874774
0.33008117274961213,0.5559951968010233,0.28496765405472924,0.5961807255702584,0.48159696360853826,0.4804607812193059,0.5799020430311608,0.2876095164726326,0.2542319749216302,0.3452130317442282,0.6291028446389497,0.5019646933864121,0.4655309033280506,0.3699324324324325,0.1332717906799878,0.2003169914628435,0.4665823357617412,0.6605539049710778,0.6763740854714787,0.1848520023215322,0.018763868026219,0.3177676537585421,0.7066335694975014,0.3852459016393442,0.2730348168009346,0.4506519463214999,0.7253476415213878,0.3753117999424061,0.2520145044319097,0.5027128701719564,0.1456722468283162,0.4025051966633372,0.4764873491403882,0.3178807947019867,0.5568364040872529,0.2600974921231642,0.3166436041190693,0.3386327503974563,0.2841182223607631,0.0223602476900114,0.0923634168427407,0.3810882277784948,0.5343979942597344,0.3634493670886076,0.3460191228002933,0.3366492236705341,0.3537504094333441,0.3588441884475435,0.0281870179248725,0.0027911193875577,0.5368321658818925,0.1037485800833018,0.1782739086971009,0.7190975058214168,0.1602357514030542,1.0,0.889155,0.945385
0.34233609269112136,0.5579219070152273,0.4083840505512798,0.5378098048967914,0.4906330457003757,0.4272042827839968,0.6095551718088763,0.378974366065981,0.4394984326018809,0.3310830185501383,0.4628008752735229,0.4422745584375985,0.401743264659271,0.4011824324324325,0.1961660862234332,0.4559273801376032,0.6048738612076299,0.6862029240224308,0.5271963969104729,0.3984329657573999,0.0262070564399696,0.3314350797266515,0.6802141767541812,0.4192037470725994,0.3024345007211254,0.1074521747406491,0.0903393801688858,0.4641263523331713,0.3487107171635778,0.1874032097934437,0.0994294722618422,0.4322679048673163,0.2991490951965943,0.2948762635064483,0.4229285551379649,0.3006615695961686,0.2753237724550328,0.2953895071542132,0.3370634290283024,0.0571428536755275,0.2236643525505585,0.5040397856161541,0.4514418883986578,0.3136075949367088,0.556340593531362,0.3135936346813237,0.4202423845397968,0.3285929501535696,0.0188361926582913,0.0049381342521718,0.2912606182001627,0.0280196895115486,0.133288903698767,0.5389721675499013,0.3623687122113687,1.0,0.91337,0.876203
0.40570657069418053,0.635030435067946,0.34217580175208745,0.636923700715207,0.42812199799574824,0.28838829307290703,0.46561855913403594,0.4670363615952335,0.3260188087774295,0.3066618419024239,0.362144420131291,0.4033169967665746,0.2999207606973059,0.4776182432432433,0.2205316947707057,0.3242318360289616,0.7027800872296808,0.6480879224736893,0.1794411950518657,0.3224027858386535,0.0299314285849582,0.3169134396355354,0.6276491049022694,0.5753317720530836,0.3457920623638573,0.3375844674978585,0.0781645407789322,0.4303239844250676,0.4309024979854957,0.3136856915870543,0.5492455521357256,0.3809626650109332,0.3278112341158319,0.3150923666782851,0.4122908899955413,0.2981197664950694,0.3606853243152899,0.2429888712241654,0.442556325598508,0.1136645935734345,0.1533353456082101,0.5001489986987416,0.5894704646990215,0.1977848101265823,0.6027545075289986,0.2583074601923799,0.4500491320013101,0.1071242919219614,0.0093508240716814,0.0093037306562646,0.3820035995190938,0.2858765619083682,0.2932355881372875,0.5166341607030013,0.4232611464235438,0.972763,0.938826,0.837337
0.3952611106118785,0.5826515203298309,0.33727169411229785,0.6233735868432266,0.47979159698519,0.3046746466445679,0.5847394268444901,0.5818175305166586,0.3918495297805643,0.3632598611953466,0.1969365426695841,0.627268493501089,0.2872424722662441,0.3103885135135135,0.2554246497842751,0.2055041244911926,0.5146305148278033,0.6990603232314894,0.5462715767592573,0.2646546720835751,0.0350340416389651,0.2770501138952164,0.665693536131976,0.2310694769711163,0.2498432744393441,0.4737793851717902,0.077180070007164,0.4836644213400039,0.5384770346494765,0.4117859289830672,0.5258238870955634,0.1958669654185676,0.3039732587514153,0.3422795399093761,0.4547199436127115,0.3549094749572755,0.3816844167334099,0.2806359300476948,0.6721575204499469,0.1236024802098382,0.1762752792031392,0.494821107772823,0.621119600681801,0.2912974683544304,0.4633498008354338,0.2539848789089172,0.4916475597772681,0.2425332716084804,0.0171543904038348,0.0091605966709408,0.3892745984242,0.2771677394926165,0.1649450183272242,0.4656205946035187,0.4782994222994491,1.0,0.958423,0.893119
0.2756944216778921,0.3813136171180737,0.4209805637932762,0.7483682246288393,0.45896185666798384,0.32577258988514884,0.5934459346820891,0.6463567823674923,0.2852664576802509,0.5173553490872954,0.3927789934354486,0.3848379340371971,0.2675647120972002,0.1866554054054053,0.2875139409484886,0.2333609500138083,0.237412934052493,0.6752935546266081,0.5027410381299803,0.242503385567808,0.0381494709954975,0.1569855732725892,0.8320616421137386,0.5080666146239914,0.3488219665908558,0.1315313600456838,0.0435920636168791,0.5523077644589074,0.1950040290088638,0.3062708332850942,0.3489602882666466,0.1494749345355397,0.3025804389429126,0.1908911351225746,0.4940363396183639,0.3427576477703586,0.3707330080768121,0.3711923688394276,0.2910378430859767,0.0807453371950895,0.1619881275782272,0.4743326227630685,0.5326708954676794,0.2775316455696202,0.3466140429080488,0.2595771529610944,0.1691232667321759,0.4210235325858311,0.0343087808076696,0.0099478351792083,0.492295153773301,0.288653287895999,0.1893813173386648,0.340288376736403,0.4615483788872551,1.0,1.0,0.965269
0.3358991993624051,0.21842199703333778,0.4405606190870951,0.729617859823898,0.4624412417045123,0.33316241926720225,0.4463536502036273,0.4770983106821422,0.4288401253918495,0.4713483838062171,0.3074398249452953,0.5382994957141533,0.2606973058637085,0.2647804054054054,0.1825377969583315,0.321061921400526,0.1739044509421253,0.6169379648242554,0.2821537019299354,0.273360417875798,0.0465317772448552,0.1480637813211845,0.7157622573152675,0.3036690085870413,0.3090797896685509,0.2719139621204911,0.682544424190916,0.4744809864849985,0.1565269943593875,0.7356738090855921,0.1012311388033931,0.1088464757174094,0.449453629266434,0.2481700941094458,0.4569704192068592,0.2656337124066972,0.4216067342004089,0.3228616852146265,0.5816028446875541,0.0652173879466571,0.1554482342287957,0.4058855017840823,0.5576494160763675,0.2471518987341772,0.6671132089764771,0.2856958800254787,0.2911889944317063,0.6481552571069977,0.0249579543461887,0.0113076108999603,0.4205523033054065,0.2775463839454754,0.2695768077307563,0.2344840297911704,0.2447356415416627,1.0,1.0,0.910771
0.3077787266409199,0.22812958493460408,0.47528620377501335,0.715457115690677,0.462055898425068,0.3203864243242559,0.4241975602382839,0.2205102929831297,0.4172413793103449,0.3289680863226513,0.3377097009482129,0.510790293108436,0.6550449022715269,0.581081081081081,0.04230988747804,0.468895212708476,0.2281662926816545,0.5378951792032067,0.4786117507998938,0.1879473786032115,0.0436840230574148,0.4770311313591497,0.4236671791161495,0.2246942492844131,0.4220737411828004,0.4368516227277053,0.9084901109558264,0.3088370420652809,0.557010475423046,0.9749794536874464,0.5715661987338289,0.3735928515509003,0.4828256184405851,0.4385964912280702,0.4694624089143527,0.1232242430155655,0.3381774365430748,0.17413884472708,0.6410775437499867,0.0950310588882805,0.533856524801288,0.4453914855581146,0.5524910877856916,0.3284810126582279,0.5963888225413532,0.3199852833394889,0.3846489791461948,0.35267718718009,0.0118398922208089,0.0163888804086451,0.3487956040292774,0.1313896251419917,0.4761746084638453,0.2417488130861828,0.1539848131276303,1.0,1.0,0.90487
0.3067279244109487,0.7253374404974954,0.1581607807164334,0.798777064803167,0.5538174244269926,0.4107894519464911,0.6429410204220841,0.3335552855426009,0.3633228840125393,0.4143797710890738,0.3752735229759299,0.511652363322764,0.3975171685155838,0.4893018018018018,0.123183102772994,0.2950301982397368,0.3300349722751429,0.5702664652464655,0.3377488842242556,0.4187463726059199,0.030500199426014,0.1638192862566439,0.6057870000772485,0.3251366120218578,0.2891907498861471,0.237936613686114,0.9377449338207224,0.404924161886892,0.3416599516518936,0.6383396569997696,0.4072141731101269,0.2765164808465837,0.4991495102345088,0.3270593702800047,0.5334180549734666,0.0984331428689607,0.2368299679155996,0.4023953365129835,0.4073656716429531,0.0006211180009659,0.335446221953919,0.4082314117643995,0.6491107368673545,0.2873417721518985,0.65571692385858,0.3157229922481293,0.3722022054809475,0.549628019900508,0.0172216620638491,0.0027911193875577,0.5780037099397404,0.099078631831377,0.3268910363212262,0.8006563782123401,0.0597205297854192,1.0,0.947594,0.891214
