Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Class
0.854913921,0.226771955,-0.875605511,-0.170593803,-0.898503438,0.067667781,-0.509375091,-0.721333495,0
2.430590035,0.606035387,-1.215864319,-0.287672933,-0.841265646,0.586819947,0.122865986,-0.358960247,0
1.642178465,-0.048377151,0.107104438,-1.724848785,-0.960182328,0.372240734,-0.198207103,0.533453424,0
1.983438271,0.053272175,-0.894083678,-0.365390063,-0.936797382,0.756937797,1.045341159,-0.280277259,0
3.559236626,0.359724356,0.242052622,-3.873822764,1.055494785,-0.851785735,-0.8087561,-0.787250356,0
2.704445874,-0.597326657,0.347589226,-2.978286269,0.113679126,0.105171721,-1.592404305,-0.054520832,0
1.560825784,-0.409060556,-0.058946392,-1.281869279,-1.181002196,0.829013877,1.557377294,0.886840679,0
2.294494998,-1.565208956,-0.844778059,-0.687923724,-0.243303362,0.609647791,-0.076888135,0.625735862,0
1.526111849,-0.236251656,0.41589119,-1.529385931,-0.592642424,-1.179104117,-0.785521343,-0.342551251,0
1.307082178,0.094387674,0.894108324,-1.010396293,-1.947425176,-0.476571972,0.446416182,-0.009182805,0
2.201413684,-0.595012417,0.435253225,-2.208083917,-0.280116229,-0.219540977,-0.898931709,0.013077718,0
3.056854461,-0.29757739,2.074691087,0.360647195,-1.055062191,-0.710851791,1.389037835,-1.160639507,0
4.108930467,0.074160605,1.014970422,-2.125724674,1.065482392,-0.123567492,-1.101650749,-2.165177507,0
3.360778365,-0.314018088,0.518658639,-2.468511021,0.535901221,0.03899448,-1.034247309,-0.734357797,0
1.653321415,0.26522308,-0.528642445,0.152440867,-1.8769093,0.506653979,-0.289452024,-1.165955773,0
2.638905354,0.135167561,0.198163049,-1.797634775,-0.924877738,0.386714093,0.372138341,0.125869426,0
1.837223917,0.113788852,0.713318353,-1.155561618,-1.136426098,-0.315299232,1.281986773,-0.805106128,0
2.292523275,-0.475267794,-0.208064338,-2.385143421,-0.639836698,0.066525904,0.235769838,1.085634506,0
0.936415291,-0.404800167,0.022396117,-1.694294555,-1.533000228,-0.214014194,0.368251278,0.740621014,0
2.732038724,-0.459973322,-0.376251707,-2.075160777,1.474662489,-0.343066167,-0.198290493,-0.729630673,0
2.347954273,-0.839358651,-0.059887007,-3.106715056,-0.022519653,-0.212486365,-1.077625426,1.517075943,0
2.160166092,-0.744096015,1.13667251,-2.293374977,-0.247094008,0.385457985,0.458349482,-0.180899135,0
1.761746811,0.38506062,0.63033948,-0.677332969,-1.464946285,-0.366486849,0.604391294,-0.281282774,0
1.780254461,-0.237014195,-0.817197792,-1.045803005,-0.932685201,0.810965678,-0.291793083,0.399595862,0
2.523433067,-0.116788222,-1.138470785,-1.36412518,-1.049242235,0.891054471,-0.304834623,0.447435127,0
1.282150889,-0.118798566,-0.147156484,-1.521105774,-0.946112119,0.76940726,0.456318743,0.169524564,0
1.897770797,0.424543328,1.128948787,-1.569725619,-1.346416822,0.091595223,0.919941273,-1.146612097,0
0.803105824,0.239598063,0.673697117,-1.088363987,-1.709514836,0.310396877,0.034103232,-0.546875937,0
2.59833052,-0.166734737,0.285183788,-1.817337591,-0.387168152,0.287942304,0.376160857,-0.548100231,0
2.686335972,-0.412602435,0.224742716,-2.633297988,-0.119251006,0.277474215,-1.352911841,0.076823537,0
2.145866123,-0.01119187,-0.032483683,-2.778384437,-0.616632767,0.250193675,-0.130724256,0.92507642,0
2.435948401,-0.497954426,0.445839979,-3.369555711,0.867771243,-0.994768923,-1.513612855,0.160938193,0
2.449677939,0.52646646,0.530467345,-1.139710494,-0.7643226,0.159446516,0.182072687,-1.282074211,0
2.027388457,0.354757139,1.242708066,-1.021770043,-1.385052568,-0.560663196,0.683596852,-0.917056029,0
2.491072665,0.378241334,-1.277183189,-0.254081502,-0.670959117,1.442141076,-0.329358408,-0.535138903,0
1.521731015,-0.080636745,0.544988172,-1.437914388,-0.878681025,0.549833815,-0.696337534,-1.009057709,0
2.987259081,-0.71448317,-0.303680378,-3.44447917,0.026066127,0.243382356,-1.029746762,1.20609435,0
2.713290027,-0.959611664,0.619964742,-2.331758123,-0.171061501,-0.384859897,0.407471645,0.404305021,0
3.436379987,-1.402817988,0.180026938,-3.902316772,1.110407979,0.209505327,-1.481055442,0.332309846,0
2.302950974,-0.379488549,0.240221143,-2.146983429,-0.410930488,0.101816812,-0.355978752,-0.260822,0
2.425858793,0.079306809,0.508512642,-1.487461874,-0.548434426,0.154027484,-0.136697816,-0.979103398,0
2.281977285,-0.967905184,0.143715143,-0.784800742,-0.910355899,-0.089304003,2.361782767,1.379052238,0
2.297266911,-0.362088169,0.221746524,-1.258250708,0.041281132,0.192083075,-1.032965211,-1.813073864,0
0.7898029,-2.098633575,-1.598530046,0.960710094,0.654614732,-0.35593339,-0.658094853,1.705320191,0
4.785980013,-0.759531812,1.423640608,1.340224562,0.939511829,-0.063491206,3.42870768,-2.384711211,0
-1.308528761,0.045055438,-1.866050623,-0.86541951,-1.601261357,-0.326242061,0.325620746,1.769900623,0
-1.609236737,0.757464496,-1.243563319,-0.792780474,-0.461595636,-0.820938352,-0.894293327,2.138691253,0
-0.18101404,0.026745778,-1.597189097,-1.243129203,-1.854791285,-0.837757437,-0.962206578,1.880729438,0
-1.103735802,-0.361840592,-1.182248588,-0.740048157,0.43669697,-0.607473132,-0.907424033,0.236293454,0
-1.871628359,1.887674814,-1.210106689,-0.671859828,-1.484811564,-1.261472736,0.105574997,1.531775273,0
0.035147064,-1.788935259,0.511547649,1.034544606,0.134528305,0.387217005,-0.818174256,-0.362862762,0
4.608694019,1.012193222,-1.755768875,0.306627133,2.098196436,-0.371327619,-0.040046683,2.044418615,0
-1.895170727,0.23042359,0.055426979,0.81173475,-0.190884456,-1.555188104,-0.264243036,-0.320985291,0
-0.429996438,-1.363360445,-0.881514093,0.054816169,-0.525213296,-0.809260091,-0.121107093,1.246491497,0
-0.268745524,0.740903801,-0.170812857,1.143190834,-2.784442458,-0.106108102,2.259285169,-0.575053753,0
2.621171573,-0.912824921,1.925788712,-0.263146999,-0.821169935,-0.679101772,-0.911926475,-0.816729631,0
2.252243447,-1.145980306,1.981683567,-0.425418498,-1.183459521,-0.768181303,-0.289653155,-1.095128282,0
2.189505725,-1.669652424,-1.190403234,0.393077528,-0.237678819,0.790427168,0.059146371,0.419315463,0
2.447776283,-1.120035892,1.456442787,-0.257559824,-0.646544115,-0.759947263,-0.985969002,-0.932112442,0
2.239762725,-0.845451409,1.660965943,0.123672166,-1.414224986,-0.361386218,-0.190220641,-1.211413047,0
0.97072753,-0.196966854,-1.024752263,0.216002709,-1.541935304,-0.307366326,1.071258677,0.261949172,0
3.806195141,-0.394799484,-0.127754586,-1.964321682,0.815021945,0.587057821,2.229261112,0.668789747,0
-0.651145006,-1.373103455,-1.727865992,0.215317837,-1.393166488,0.535139822,0.562047853,1.49068702,0
-0.339885665,-0.608157324,-0.242120174,-0.108072217,-1.117535181,-0.851304219,0.067580933,-0.250397566,0
-1.558589738,0.841684198,-0.376741097,1.629172224,-0.418349233,0.184099574,-0.393154228,2.673431454,0
-1.903293108,-0.418801849,-1.20751312,-0.491313148,-1.35532483,-0.795474983,-0.362866038,-1.245941187,0
-0.740336515,0.156682569,-0.62235656,2.035789501,-0.698514387,-0.130595637,-0.263250181,1.864156626,0
-2.07835449,1.469907821,-1.022261062,2.13856588,0.407873314,1.286904467,0.341104179,-0.311886321,0
-2.869173302,1.529053371,0.347311394,1.058430867,0.180902982,-0.233957636,-0.079215491,-1.288249185,0
-2.959860354,1.4174587,0.524742747,-0.291751981,-1.582158611,0.473739292,-0.082120777,-0.102375371,0
0.491072331,1.458786212,-3.548307708,-1.144573367,0.224369037,-1.621462723,-1.223952299,-0.411810401,0
-1.879962395,1.39718067,-0.204797771,-1.62617924,-0.681441262,-1.550684956,-0.603216971,1.185378025,0
-0.626129944,1.01332478,1.33482304,1.553402589,-1.530566155,-1.878002549,0.990547158,-0.09654027,0
0.205667576,-1.291864155,-1.209271081,1.347933772,0.720783285,1.688293725,-0.008833641,1.628716594,0
1.108114954,-0.595519569,-0.410367924,1.869030554,-0.4956186,-0.665891806,0.325980584,-0.033055985,0
0.360180902,1.399882939,0.034907695,1.66470076,-0.690606042,0.471632174,0.134136782,-0.167874383,0
1.228606113,-0.157879757,-0.08299114,2.295906704,0.211163716,1.570289015,0.618227851,0.583132149,0
2.299658104,-1.113785437,-1.545898948,2.450475114,-0.008347541,-1.151222131,0.277776716,0.599750211,0
-0.605054487,1.03394328,-1.407267012,1.867909524,-2.452899114,-1.216542251,0.153418751,0.030377859,0
-0.085366122,1.298983104,-1.879384113,0.022926441,-2.661479094,1.935358927,0.121897664,-0.1403626,0
-0.557544293,0.128734935,0.74125707,-0.602674569,-0.323929364,0.89885647,-0.145470282,1.698440151,0
1.034652583,-0.471166627,-2.591676428,0.335642924,-1.476446663,-1.137698458,-0.063941075,-1.761718461,0
2.246735719,-0.966147969,-1.202155993,-0.633055434,-1.359724467,0.35977691,0.559564447,-0.139962178,0
-1.536086297,2.665806714,0.498270279,2.314177563,-0.380589327,0.099880097,-0.154021033,-1.050239766,0
2.141123732,-0.678837763,-1.422582952,0.513378888,0.114478663,1.748821848,-0.747808105,-0.117357898,0
1.448632141,-0.575619356,-0.429732905,1.410858592,-1.019482797,0.298168028,0.276853693,0.232450575,0
1.198838884,-1.576567985,-2.729346748,-1.024588835,-0.881006034,0.222763772,1.064283758,-1.234941631,0
0.77993253,0.230248934,-0.604735746,0.740700398,-0.911112918,-0.920898563,-0.767771814,-0.972819513,0
0.212906547,0.307235316,-2.645557572,0.227584576,-0.555470993,1.170067507,-0.284320539,-0.134735937,0
1.213911451,-0.594810518,-1.239222563,2.287517227,-0.303973821,-1.338241261,0.009974233,-0.322424158,0
0.403754648,-0.101295877,-0.856688621,3.039717199,0.249123872,-1.215649508,-0.11361121,-0.716679415,0
1.13603877,-0.495736963,-1.04431745,1.906812989,-0.454213693,-1.527139297,-0.270564569,-0.071606794,0
0.655696032,-0.682456891,-1.303714417,1.735212553,0.443453831,0.522047328,-0.062307748,-0.73283991,0
1.508173358,-0.887699755,-0.878821379,1.565061799,0.632071071,-0.423193654,0.39257535,0.141391082,0
0.659023012,-0.340650579,-0.448927275,2.704254594,-0.06818622,-0.889195875,0.087697337,-0.836390789,0
1.394641745,0.046488008,0.031673543,3.025911656,-0.091508103,-0.918267204,-0.320763048,0.177557483,0
2.035889722,0.12324991,-1.329222269,0.533615696,-0.465678663,-1.396074727,-0.411313398,2.00601009,0
0.703782406,-0.554224416,0.230269191,1.217023896,-0.556222273,-0.17880968,0.670062175,-0.62178154,0
-0.569459287,-1.393731849,-1.201713313,-0.044794032,0.380752513,-0.151259962,0.554289197,1.141713226,0
-0.285877153,0.402381812,-0.136202189,1.011324982,-3.199571134,-0.396160278,1.247995701,-0.028568085,0
0.283649358,-0.682456891,-0.08299114,0.162015396,-0.116615134,0.037478027,-0.084271395,0.10498577,1
-1.492467388,1.644169388,-0.754096836,0.312182708,0.058288678,0.337275894,0.451301742,-0.93921871,1
0.283649358,-0.682456891,-0.08299114,0.162015396,-0.116615134,0.037478027,-0.084271395,0.10498577,1
0.591203724,-1.242659208,-0.281588712,-0.696835013,-0.564903558,1.153406407,1.243882884,-0.442234313,1
-2.496673274,3.237623411,-0.074858522,-0.425011009,-0.313914685,0.216750378,-0.589556343,-0.350218044,1
2.09426468,-1.016966538,0.566870898,0.197591813,-0.070220814,1.707754963,1.394797538,-1.010982396,1
0.283649358,-0.682456891,-0.08299114,0.162015396,-0.116615134,0.037478027,-0.084271395,0.10498577,1
